,Strategy,Date,Transaction,Symbol,Qty,Option,Strike,ExpiryDt,EnTime,BPrice,ExTime,SPrice
14,CE_PE_SMA10_SMA30_2021,2021-01-13,Buy,NIFTY,50,CE,14600,2021-01-14,15:05:00,45.45,15:15:00,40.2
15,CE_PE_SMA10_SMA30_2021,2021-01-14,Buy,NIFTY,50,PE,14500,2021-01-14,09:50:00,56.85,11:24:30,9.8
16,CE_PE_SMA10_SMA30_2021,2021-01-14,Buy,NIFTY,50,CE,14600,2021-01-14,11:24:30,16.1,13:35:15,8.95
17,CE_PE_SMA10_SMA30_2021,2021-01-14,Buy,NIFTY,50,PE,14600,2021-01-14,13:35:15,47.85,13:50:05,21.5
18,CE_PE_SMA10_SMA30_2021,2021-01-14,Buy,NIFTY,50,CE,14600,2021-01-14,13:50:05,20.85,15:15:00,0.65
19,CE_PE_SMA10_SMA30_2021,2021-01-15,Buy,NIFTY,50,PE,14600,2021-01-21,09:30:00,154.2,12:30:05,177.8
20,CE_PE_SMA10_SMA30_2021,2021-01-15,Buy,NIFTY,50,CE,14500,2021-01-21,12:30:05,157.55,14:06:20,116.75
21,CE_PE_SMA10_SMA30_2021,2021-01-15,Buy,NIFTY,50,PE,14400,2021-01-21,14:06:20,134.5,15:15:00,116.6
22,CE_PE_SMA10_SMA30_2021,2021-01-18,Buy,NIFTY,50,CE,14300,2021-01-21,13:22:05,144.75,15:17:10,115.85
23,CE_PE_SMA10_SMA30_2021,2021-01-18,Buy,NIFTY,50,PE,14300,2021-01-21,15:17:10,124.1,15:15:00,120.8
24,CE_PE_SMA10_SMA30_2021,2021-01-19,Buy,NIFTY,50,CE,14400,2021-01-21,09:55:00,98.0,15:15:00,187.25
25,CE_PE_SMA10_SMA30_2021,2021-01-20,Buy,NIFTY,50,PE,14600,2021-01-21,12:45:50,63.85,13:44:35,40.65
26,CE_PE_SMA10_SMA30_2021,2021-01-20,Buy,NIFTY,50,CE,14600,2021-01-21,13:44:35,66.65,15:15:00,73.5
27,CE_PE_SMA10_SMA30_2021,2021-01-21,Buy,NIFTY,50,PE,14700,2021-01-21,14:06:10,10.0,15:15:00,116.45
28,CE_PE_SMA10_SMA30_2021,2021-01-25,Buy,NIFTY,50,PE,14400,2021-01-28,11:33:15,140.8,13:11:00,109.1
29,CE_PE_SMA10_SMA30_2021,2021-01-25,Buy,NIFTY,50,CE,14400,2021-01-28,13:11:00,110.25,14:11:05,63.3
30,CE_PE_SMA10_SMA30_2021,2021-01-25,Buy,NIFTY,50,PE,14300,2021-01-28,14:11:05,111.3,15:15:00,123.05
31,CE_PE_SMA10_SMA30_2021,2021-01-28,Buy,NIFTY,50,PE,13800,2021-01-28,14:49:20,45.1,15:15:00,1.4
32,CE_PE_SMA10_SMA30_2021,2021-01-29,Buy,NIFTY,50,CE,13900,2021-02-04,09:20:00,234.85,15:17:25,119.15
33,CE_PE_SMA10_SMA30_2021,2021-01-29,Buy,NIFTY,50,PE,13700,2021-02-04,15:17:25,254.1,15:15:00,237.45
34,CE_PE_SMA10_SMA30_2021,2021-02-01,Buy,NIFTY,50,CE,13800,2021-02-04,10:40:40,180.65,15:15:00,503.1
35,CE_PE_SMA10_SMA30_2021,2021-02-03,Buy,NIFTY,50,CE,14700,2021-02-04,09:40:10,88.15,15:09:30,113.25
36,CE_PE_SMA10_SMA30_2021,2021-02-03,Buy,NIFTY,50,PE,14800,2021-02-04,15:09:30,82.1,15:15:00,76.05
37,CE_PE_SMA10_SMA30_2021,2021-02-04,Buy,NIFTY,50,CE,14800,2021-02-04,11:35:45,36.45,15:15:00,87.15
38,CE_PE_SMA10_SMA30_2021,2021-02-05,Buy,NIFTY,50,CE,15000,2021-02-11,11:51:20,153.8,13:33:45,115.0
39,CE_PE_SMA10_SMA30_2021,2021-02-05,Buy,NIFTY,50,PE,14900,2021-02-11,13:33:45,166.95,15:15:00,149.15
40,CE_PE_SMA10_SMA30_2021,2021-02-08,Buy,NIFTY,50,CE,15100,2021-02-11,09:20:00,124.5,12:25:05,104.6
41,CE_PE_SMA10_SMA30_2021,2021-02-08,Buy,NIFTY,50,PE,15100,2021-02-11,12:25:05,148.5,13:35:05,113.45
42,CE_PE_SMA10_SMA30_2021,2021-02-08,Buy,NIFTY,50,CE,15100,2021-02-11,13:35:05,127.85,15:15:00,127.85
43,CE_PE_SMA10_SMA30_2021,2021-02-09,Buy,NIFTY,50,CE,15200,2021-02-11,09:31:05,88.35,14:50:00,69.05
44,CE_PE_SMA10_SMA30_2021,2021-02-09,Buy,NIFTY,50,PE,15100,2021-02-11,14:50:00,100.5,15:15:00,100.6
45,CE_PE_SMA10_SMA30_2021,2021-02-10,Buy,NIFTY,50,CE,15100,2021-02-11,11:55:25,83.45,13:30:05,58.05
46,CE_PE_SMA10_SMA30_2021,2021-02-10,Buy,NIFTY,50,PE,15100,2021-02-11,13:30:05,110.55,15:13:05,71.4
47,CE_PE_SMA10_SMA30_2021,2021-02-10,Buy,NIFTY,50,CE,15100,2021-02-11,15:13:05,68.2,15:15:00,71.3
48,CE_PE_SMA10_SMA30_2021,2021-02-11,Buy,NIFTY,50,PE,15100,2021-02-11,11:50:25,33.65,14:10:40,15.6
49,CE_PE_SMA10_SMA30_2021,2021-02-11,Buy,NIFTY,50,CE,15100,2021-02-11,14:10:40,55.75,15:15:00,68.15
50,CE_PE_SMA10_SMA30_2021,2021-02-12,Buy,NIFTY,50,PE,15200,2021-02-18,13:50:25,143.55,15:15:00,146.7
51,CE_PE_SMA10_SMA30_2021,2021-02-15,Buy,NIFTY,50,CE,15300,2021-02-18,09:25:00,92.4,14:38:15,92.95
52,CE_PE_SMA10_SMA30_2021,2021-02-15,Buy,NIFTY,50,PE,15300,2021-02-18,14:38:15,98.7,15:15:10,82.25
53,CE_PE_SMA10_SMA30_2021,2021-02-15,Buy,NIFTY,50,CE,15300,2021-02-18,15:15:10,115.55,15:15:00,114.15
54,CE_PE_SMA10_SMA30_2021,2021-02-16,Buy,NIFTY,50,PE,15400,2021-02-18,11:30:15,119.6,15:00:10,120.9
55,CE_PE_SMA10_SMA30_2021,2021-02-16,Buy,NIFTY,50,CE,15300,2021-02-18,15:00:10,97.45,15:15:00,96.95
56,CE_PE_SMA10_SMA30_2021,2021-02-17,Buy,NIFTY,50,PE,15200,2021-02-18,10:01:15,72.5,11:21:30,34.55
57,CE_PE_SMA10_SMA30_2021,2021-02-17,Buy,NIFTY,50,CE,15300,2021-02-18,11:21:30,70.25,13:29:50,33.2
58,CE_PE_SMA10_SMA30_2021,2021-02-17,Buy,NIFTY,50,PE,15200,2021-02-18,13:29:50,59.0,15:15:00,52.95
59,CE_PE_SMA10_SMA30_2021,2021-02-18,Buy,NIFTY,50,CE,15200,2021-02-18,10:21:55,57.45,11:34:50,30.3
60,CE_PE_SMA10_SMA30_2021,2021-02-18,Buy,NIFTY,50,PE,15200,2021-02-18,11:34:50,44.5,14:40:05,54.3
61,CE_PE_SMA10_SMA30_2021,2021-02-18,Buy,NIFTY,50,CE,15100,2021-02-18,14:40:05,52.35,15:15:00,21.75
62,CE_PE_SMA10_SMA30_2021,2021-02-19,Buy,NIFTY,50,PE,15000,2021-02-25,09:25:55,130.65,10:40:05,85.6
63,CE_PE_SMA10_SMA30_2021,2021-02-19,Buy,NIFTY,50,CE,15100,2021-02-25,10:40:05,157.65,12:21:50,121.65
64,CE_PE_SMA10_SMA30_2021,2021-02-19,Buy,NIFTY,50,PE,15100,2021-02-25,12:21:50,141.85,12:45:10,132.85
65,CE_PE_SMA10_SMA30_2021,2021-02-19,Buy,NIFTY,50,CE,15100,2021-02-25,12:45:10,130.85,15:15:00,85.65
66,CE_PE_SMA10_SMA30_2021,2021-02-22,Buy,NIFTY,50,CE,15000,2021-02-25,09:30:00,120.45,10:05:50,87.4
67,CE_PE_SMA10_SMA30_2021,2021-02-22,Buy,NIFTY,50,PE,14900,2021-02-25,10:05:50,123.3,15:15:00,253.45
68,CE_PE_SMA10_SMA30_2021,2021-02-23,Buy,NIFTY,50,CE,14700,2021-02-25,09:59:45,124.0,12:05:50,134.85
69,CE_PE_SMA10_SMA30_2021,2021-02-23,Buy,NIFTY,50,PE,14700,2021-02-25,12:05:50,86.35,13:45:00,68.3
70,CE_PE_SMA10_SMA30_2021,2021-02-23,Buy,NIFTY,50,CE,14800,2021-02-25,13:45:00,78.9,14:43:15,62.55
71,CE_PE_SMA10_SMA30_2021,2021-02-23,Buy,NIFTY,50,PE,14700,2021-02-25,14:43:15,82.85,15:15:00,79.2
72,CE_PE_SMA10_SMA30_2021,2021-02-25,Buy,NIFTY,50,PE,15100,2021-02-25,11:40:00,40.65,13:15:15,15.75
73,CE_PE_SMA10_SMA30_2021,2021-02-25,Buy,NIFTY,50,CE,15100,2021-02-25,13:15:15,53.65,15:15:00,2.3
74,CE_PE_SMA10_SMA30_2021,2021-02-26,Buy,NIFTY,50,CE,14700,2021-03-04,14:05:05,198.9,15:15:00,141.2
75,CE_PE_SMA10_SMA30_2021,2021-03-01,Buy,NIFTY,50,CE,14800,2021-03-04,09:55:00,150.1,12:00:05,119.95
76,CE_PE_SMA10_SMA30_2021,2021-03-01,Buy,NIFTY,50,PE,14700,2021-03-04,12:00:05,167.3,13:30:00,128.9
77,CE_PE_SMA10_SMA30_2021,2021-03-01,Buy,NIFTY,50,CE,14800,2021-03-04,13:30:00,133.45,15:15:00,127.8
78,CE_PE_SMA10_SMA30_2021,2021-03-02,Buy,NIFTY,50,PE,14800,2021-03-04,11:20:00,143.5,15:09:55,63.8
79,CE_PE_SMA10_SMA30_2021,2021-03-02,Buy,NIFTY,50,CE,14900,2021-03-04,15:09:55,96.45,15:15:00,125.45
80,CE_PE_SMA10_SMA30_2021,2021-03-04,Buy,NIFTY,50,PE,15100,2021-03-04,09:35:00,98.3,11:39:45,26.7
81,CE_PE_SMA10_SMA30_2021,2021-03-04,Buy,NIFTY,50,CE,15200,2021-03-04,11:39:45,27.6,15:02:50,0.35
82,CE_PE_SMA10_SMA30_2021,2021-03-04,Buy,NIFTY,50,PE,15100,2021-03-04,15:02:50,16.3,15:15:00,19.1
83,CE_PE_SMA10_SMA30_2021,2021-03-05,Buy,NIFTY,50,PE,15000,2021-03-10,12:06:15,217.1,12:45:00,184.1
84,CE_PE_SMA10_SMA30_2021,2021-03-05,Buy,NIFTY,50,CE,15000,2021-03-10,12:45:00,211.2,13:40:00,175.6
85,CE_PE_SMA10_SMA30_2021,2021-03-05,Buy,NIFTY,50,PE,15000,2021-03-10,13:40:00,217.75,15:15:00,199.8
86,CE_PE_SMA10_SMA30_2021,2021-03-08,Buy,NIFTY,50,CE,15100,2021-03-10,09:20:15,124.25,15:15:00,69.35
87,CE_PE_SMA10_SMA30_2021,2021-03-09,Buy,NIFTY,50,CE,15100,2021-03-10,09:25:00,113.3,12:30:00,57.55
88,CE_PE_SMA10_SMA30_2021,2021-03-09,Buy,NIFTY,50,PE,15100,2021-03-10,12:30:00,132.85,14:41:10,116.5
89,CE_PE_SMA10_SMA30_2021,2021-03-09,Buy,NIFTY,50,CE,15100,2021-03-10,14:41:10,45.15,15:15:00,83.75
90,CE_PE_SMA10_SMA30_2021,2021-03-10,Buy,NIFTY,50,PE,15200,2021-03-10,11:20:15,75.05,13:15:10,50.0
91,CE_PE_SMA10_SMA30_2021,2021-03-10,Buy,NIFTY,50,CE,15200,2021-03-10,13:15:10,19.35,15:15:00,0.2
92,CE_PE_SMA10_SMA30_2021,2021-03-15,Buy,NIFTY,50,CE,14900,2021-03-18,14:30:15,112.55,15:15:00,155.3
93,CE_PE_SMA10_SMA30_2021,2021-03-16,Buy,NIFTY,50,PE,15000,2021-03-18,11:55:05,119.75,15:15:00,151.0
94,CE_PE_SMA10_SMA30_2021,2021-03-17,Buy,NIFTY,50,CE,15000,2021-03-18,11:46:10,56.2,12:35:00,37.35
95,CE_PE_SMA10_SMA30_2021,2021-03-17,Buy,NIFTY,50,PE,14900,2021-03-18,12:35:00,103.55,15:15:00,195.95
96,CE_PE_SMA10_SMA30_2021,2021-03-18,Buy,NIFTY,50,CE,14900,2021-03-18,09:45:00,29.7,11:06:20,8.5
97,CE_PE_SMA10_SMA30_2021,2021-03-18,Buy,NIFTY,50,PE,14800,2021-03-18,11:06:20,46.75,15:15:00,236.9
98,CE_PE_SMA10_SMA30_2021,2021-03-19,Buy,NIFTY,50,CE,14600,2021-03-25,10:48:10,165.6,15:15:00,264.85
99,CE_PE_SMA10_SMA30_2021,2021-03-22,Buy,NIFTY,50,CE,14700,2021-03-25,15:07:00,151.2,15:15:00,168.45
100,CE_PE_SMA10_SMA30_2021,2021-03-23,Buy,NIFTY,50,PE,14700,2021-03-25,11:45:05,102.35,15:15:00,52.85
101,CE_PE_SMA10_SMA30_2021,2021-03-24,Buy,NIFTY,50,PE,14700,2021-03-25,09:25:50,85.75,14:00:20,111.0
102,CE_PE_SMA10_SMA30_2021,2021-03-24,Buy,NIFTY,50,CE,14600,2021-03-25,14:00:20,112.9,15:03:15,56.5
103,CE_PE_SMA10_SMA30_2021,2021-03-24,Buy,NIFTY,50,PE,14600,2021-03-25,15:03:15,108.6,15:15:00,98.4
104,CE_PE_SMA10_SMA30_2021,2021-03-25,Buy,NIFTY,50,CE,14400,2021-03-25,14:03:10,45.0,15:15:00,0.45
105,CE_PE_SMA10_SMA30_2021,2021-03-26,Buy,NIFTY,50,PE,14600,2021-04-01,14:55:05,173.0,15:15:00,185.6
106,CE_PE_SMA10_SMA30_2021,2021-03-30,Buy,NIFTY,50,CE,14800,2021-04-01,09:26:05,55.45,13:01:30,78.05
107,CE_PE_SMA10_SMA30_2021,2021-03-30,Buy,NIFTY,50,PE,14800,2021-04-01,13:01:30,139.2,13:35:00,111.7
108,CE_PE_SMA10_SMA30_2021,2021-03-30,Buy,NIFTY,50,CE,14900,2021-04-01,13:35:00,54.2,15:15:00,81.5
109,CE_PE_SMA10_SMA30_2021,2021-03-31,Buy,NIFTY,50,PE,14800,2021-04-01,09:30:00,128.8,12:42:00,117.1
110,CE_PE_SMA10_SMA30_2021,2021-03-31,Buy,NIFTY,50,CE,14800,2021-04-01,12:42:00,62.2,13:30:00,38.45
111,CE_PE_SMA10_SMA30_2021,2021-03-31,Buy,NIFTY,50,PE,14700,2021-04-01,13:30:00,95.0,15:15:00,75.9
112,CE_PE_SMA10_SMA30_2021,2021-04-01,Buy,NIFTY,50,CE,14900,2021-04-01,09:20:00,18.6,15:15:00,0.6
113,CE_PE_SMA10_SMA30_2021,2021-04-05,Buy,NIFTY,50,PE,14800,2021-04-08,09:54:45,166.9,12:31:05,286.5
114,CE_PE_SMA10_SMA30_2021,2021-04-05,Buy,NIFTY,50,CE,14600,2021-04-08,12:31:05,133.2,15:15:00,151.55
115,CE_PE_SMA10_SMA30_2021,2021-04-06,Buy,NIFTY,50,PE,14700,2021-04-08,12:35:10,114.0,15:15:00,101.7
116,CE_PE_SMA10_SMA30_2021,2021-04-07,Buy,NIFTY,50,PE,14900,2021-04-08,13:40:10,123.85,15:15:00,106.9
117,CE_PE_SMA10_SMA30_2021,2021-04-08,Buy,NIFTY,50,CE,15000,2021-04-08,10:00:25,15.45,12:02:05,8.2
118,CE_PE_SMA10_SMA30_2021,2021-04-08,Buy,NIFTY,50,PE,15000,2021-04-08,12:02:05,96.6,15:15:00,128.75
119,CE_PE_SMA10_SMA30_2021,2021-04-09,Buy,NIFTY,50,PE,14900,2021-04-15,11:20:00,181.5,15:15:00,157.45
120,CE_PE_SMA10_SMA30_2021,2021-04-13,Buy,NIFTY,50,CE,14400,2021-04-15,09:25:40,100.3,11:15:15,75.7
121,CE_PE_SMA10_SMA30_2021,2021-04-13,Buy,NIFTY,50,PE,14400,2021-04-15,11:15:15,121.75,13:36:05,88.95
122,CE_PE_SMA10_SMA30_2021,2021-04-13,Buy,NIFTY,50,CE,14400,2021-04-15,13:36:05,80.65,15:15:00,146.65
123,CE_PE_SMA10_SMA30_2021,2021-04-15,Buy,NIFTY,50,PE,14500,2021-04-15,10:15:00,85.85,12:26:45,89.45
124,CE_PE_SMA10_SMA30_2021,2021-04-15,Buy,NIFTY,50,CE,14500,2021-04-15,12:26:45,17.4,15:15:00,76.9
125,CE_PE_SMA10_SMA30_2021,2021-04-16,Buy,NIFTY,50,PE,14700,2021-04-22,12:16:55,175.35,14:22:55,145.25
126,CE_PE_SMA10_SMA30_2021,2021-04-16,Buy,NIFTY,50,CE,14700,2021-04-22,14:22:55,121.4,15:15:00,94.45
127,CE_PE_SMA10_SMA30_2021,2021-04-19,Buy,NIFTY,50,CE,14300,2021-04-22,13:15:05,138.45,15:15:00,159.7
128,CE_PE_SMA10_SMA30_2021,2021-04-20,Buy,NIFTY,50,PE,14400,2021-04-22,11:25:00,95.75,15:15:00,135.85
129,CE_PE_SMA10_SMA30_2021,2021-04-22,Buy,NIFTY,50,CE,14300,2021-04-22,11:30:00,38.45,15:15:00,106.6
130,CE_PE_SMA10_SMA30_2021,2021-04-23,Buy,NIFTY,50,CE,14400,2021-04-29,10:51:05,174.95,12:35:05,161.45
131,CE_PE_SMA10_SMA30_2021,2021-04-23,Buy,NIFTY,50,PE,14400,2021-04-29,12:35:05,178.2,15:15:00,195.25
132,CE_PE_SMA10_SMA30_2021,2021-04-26,Buy,NIFTY,50,CE,14500,2021-04-29,09:25:00,137.9,12:19:05,142.6
133,CE_PE_SMA10_SMA30_2021,2021-04-26,Buy,NIFTY,50,PE,14500,2021-04-29,12:19:05,140.1,15:15:00,142.9
134,CE_PE_SMA10_SMA30_2021,2021-04-27,Buy,NIFTY,50,CE,14500,2021-04-29,09:39:00,138.2,13:40:40,154.3
135,CE_PE_SMA10_SMA30_2021,2021-04-27,Buy,NIFTY,50,PE,14600,2021-04-29,13:40:40,109.45,14:21:00,82.4
136,CE_PE_SMA10_SMA30_2021,2021-04-27,Buy,NIFTY,50,CE,14600,2021-04-29,14:21:00,117.6,15:15:00,123.75
137,CE_PE_SMA10_SMA30_2021,2021-04-29,Buy,NIFTY,50,PE,14900,2021-04-29,10:45:10,77.9,12:15:00,40.1
138,CE_PE_SMA10_SMA30_2021,2021-04-29,Buy,NIFTY,50,CE,14900,2021-04-29,12:15:00,48.8,14:56:15,10.55
139,CE_PE_SMA10_SMA30_2021,2021-04-29,Buy,NIFTY,50,PE,14900,2021-04-29,14:56:15,32.7,15:15:00,4.45
140,CE_PE_SMA10_SMA30_2021,2021-04-30,Buy,NIFTY,50,PE,14800,2021-05-06,13:27:15,182.2,15:15:00,247.35
141,CE_PE_SMA10_SMA30_2021,2021-05-04,Buy,NIFTY,50,CE,14700,2021-05-06,11:07:20,104.2,12:55:00,93.9
142,CE_PE_SMA10_SMA30_2021,2021-05-04,Buy,NIFTY,50,PE,14700,2021-05-06,12:55:00,124.95,15:15:00,225.25
143,CE_PE_SMA10_SMA30_2021,2021-05-05,Buy,NIFTY,50,CE,14600,2021-05-06,10:00:05,84.6,14:35:40,65.5
144,CE_PE_SMA10_SMA30_2021,2021-05-05,Buy,NIFTY,50,PE,14600,2021-05-06,14:35:40,85.75,15:15:00,58.9
145,CE_PE_SMA10_SMA30_2021,2021-05-06,Buy,NIFTY,50,CE,14700,2021-05-06,09:36:20,43.65,15:15:00,16.15
146,CE_PE_SMA10_SMA30_2021,2021-05-07,Buy,NIFTY,50,CE,14900,2021-05-12,09:20:00,107.0,11:25:00,87.8
147,CE_PE_SMA10_SMA30_2021,2021-05-07,Buy,NIFTY,50,PE,14800,2021-05-12,11:25:00,128.7,14:10:00,114.65
148,CE_PE_SMA10_SMA30_2021,2021-05-07,Buy,NIFTY,50,CE,14900,2021-05-12,14:10:00,89.3,15:15:00,90.75
149,CE_PE_SMA10_SMA30_2021,2021-05-10,Buy,NIFTY,50,CE,15000,2021-05-12,14:17:15,73.4,14:26:20,61.9
150,CE_PE_SMA10_SMA30_2021,2021-05-10,Buy,NIFTY,50,PE,15000,2021-05-12,14:26:20,118.1,15:15:00,118.5
151,CE_PE_SMA10_SMA30_2021,2021-05-11,Buy,NIFTY,50,CE,14900,2021-05-12,11:46:05,66.75,13:20:10,37.1
152,CE_PE_SMA10_SMA30_2021,2021-05-11,Buy,NIFTY,50,PE,14900,2021-05-12,13:20:10,114.85,15:05:00,89.0
153,CE_PE_SMA10_SMA30_2021,2021-05-11,Buy,NIFTY,50,CE,14900,2021-05-12,15:05:00,39.75,15:15:00,39.5
154,CE_PE_SMA10_SMA30_2021,2021-05-12,Buy,NIFTY,50,PE,14800,2021-05-12,09:30:10,68.8,12:25:25,58.2
155,CE_PE_SMA10_SMA30_2021,2021-05-12,Buy,NIFTY,50,CE,14800,2021-05-12,12:25:25,15.5,14:21:10,3.45
156,CE_PE_SMA10_SMA30_2021,2021-05-12,Buy,NIFTY,50,PE,14800,2021-05-12,14:21:10,67.0,15:15:00,98.25
157,CE_PE_SMA10_SMA30_2021,2021-05-14,Buy,NIFTY,50,PE,14700,2021-05-20,11:37:45,148.25,13:25:35,141.75
158,CE_PE_SMA10_SMA30_2021,2021-05-14,Buy,NIFTY,50,CE,14700,2021-05-20,13:25:35,116.4,15:15:00,120.35
159,CE_PE_SMA10_SMA30_2021,2021-05-18,Buy,NIFTY,50,PE,15100,2021-05-20,13:00:00,74.85,13:45:10,57.5
160,CE_PE_SMA10_SMA30_2021,2021-05-18,Buy,NIFTY,50,CE,15200,2021-05-20,13:45:10,54.3,14:41:50,40.7
161,CE_PE_SMA10_SMA30_2021,2021-05-18,Buy,NIFTY,50,PE,15100,2021-05-20,14:41:50,73.15,15:15:00,71.4
162,CE_PE_SMA10_SMA30_2021,2021-05-20,Buy,NIFTY,50,CE,15000,2021-05-20,11:52:05,45.4,12:27:05,29.1
163,CE_PE_SMA10_SMA30_2021,2021-05-20,Buy,NIFTY,50,PE,15000,2021-05-20,12:27:05,41.5,15:15:00,93.25
164,CE_PE_SMA10_SMA30_2021,2021-05-21,Buy,NIFTY,50,CE,15000,2021-05-27,09:41:55,152.1,13:04:20,191.7
165,CE_PE_SMA10_SMA30_2021,2021-05-21,Buy,NIFTY,50,PE,15100,2021-05-27,13:04:20,114.95,14:14:50,98.7
166,CE_PE_SMA10_SMA30_2021,2021-05-21,Buy,NIFTY,50,CE,15100,2021-05-27,14:14:50,144.2,15:15:00,183.5
167,CE_PE_SMA10_SMA30_2021,2021-05-24,Buy,NIFTY,50,PE,15200,2021-05-27,12:41:35,99.1,13:08:55,84.8
168,CE_PE_SMA10_SMA30_2021,2021-05-24,Buy,NIFTY,50,CE,15200,2021-05-27,13:08:55,113.1,15:15:45,93.35
169,CE_PE_SMA10_SMA30_2021,2021-05-24,Buy,NIFTY,50,PE,15200,2021-05-27,15:15:45,94.15,15:15:00,89.0
170,CE_PE_SMA10_SMA30_2021,2021-05-25,Buy,NIFTY,50,PE,15200,2021-05-27,13:01:25,57.1,15:15:00,68.25
171,CE_PE_SMA10_SMA30_2021,2021-05-26,Buy,NIFTY,50,PE,15300,2021-05-27,15:02:00,57.9,15:15:00,50.0
172,CE_PE_SMA10_SMA30_2021,2021-05-27,Buy,NIFTY,50,PE,15300,2021-05-27,09:26:05,50.6,10:57:35,28.95
173,CE_PE_SMA10_SMA30_2021,2021-05-27,Buy,NIFTY,50,CE,15300,2021-05-27,10:57:35,42.9,14:15:15,23.75
174,CE_PE_SMA10_SMA30_2021,2021-05-27,Buy,NIFTY,50,PE,15300,2021-05-27,14:15:15,25.85,15:15:00,0.15
175,CE_PE_SMA10_SMA30_2021,2021-05-28,Buy,NIFTY,50,PE,15400,2021-06-03,11:30:15,113.4,13:34:10,92.6
176,CE_PE_SMA10_SMA30_2021,2021-05-28,Buy,NIFTY,50,CE,15500,2021-06-03,13:34:10,79.4,15:15:00,74.25
177,CE_PE_SMA10_SMA30_2021,2021-05-31,Buy,NIFTY,50,CE,15500,2021-06-03,10:15:00,87.35,15:15:00,120.55
178,CE_PE_SMA10_SMA30_2021,2021-06-01,Buy,NIFTY,50,PE,15600,2021-06-03,10:45:10,106.15,12:40:00,90.45
179,CE_PE_SMA10_SMA30_2021,2021-06-01,Buy,NIFTY,50,CE,15600,2021-06-03,12:40:00,70.6,15:15:00,64.55
180,CE_PE_SMA10_SMA30_2021,2021-06-02,Buy,NIFTY,50,CE,15500,2021-06-03,12:41:50,60.7,13:15:00,44.0
181,CE_PE_SMA10_SMA30_2021,2021-06-02,Buy,NIFTY,50,PE,15500,2021-06-03,13:15:00,69.05,14:10:40,55.2
182,CE_PE_SMA10_SMA30_2021,2021-06-02,Buy,NIFTY,50,CE,15500,2021-06-03,14:10:40,49.9,15:15:00,103.15
183,CE_PE_SMA10_SMA30_2021,2021-06-03,Buy,NIFTY,50,PE,15700,2021-06-03,12:45:05,77.15,14:05:30,49.6
184,CE_PE_SMA10_SMA30_2021,2021-06-03,Buy,NIFTY,50,CE,15700,2021-06-03,14:05:30,8.1,15:15:00,1.05
185,CE_PE_SMA10_SMA30_2021,2021-06-04,Buy,NIFTY,50,PE,15700,2021-06-10,11:10:00,118.7,15:15:35,107.7
186,CE_PE_SMA10_SMA30_2021,2021-06-04,Buy,NIFTY,50,CE,15700,2021-06-10,15:15:35,91.5,15:15:00,89.95
187,CE_PE_SMA10_SMA30_2021,2021-06-07,Buy,NIFTY,50,CE,15800,2021-06-10,13:37:05,65.4,15:15:00,64.35
188,CE_PE_SMA10_SMA30_2021,2021-06-08,Buy,NIFTY,50,PE,15800,2021-06-10,09:25:00,105.7,11:35:00,113.8
189,CE_PE_SMA10_SMA30_2021,2021-06-08,Buy,NIFTY,50,CE,15700,2021-06-10,11:35:00,87.05,15:15:00,93.9
