,Strategy,Date,Transaction,Symbol,Qty,Option,Strike,ExpiryDt,EnTime,BPrice,ExTime,SPrice
115,CE_PE_SMA10_SMA30_2020,2020-03-27,Buy,NIFTY,50,PE,8700,2020-04-01,11:11:30,460.05,14:20:15,383.15
116,CE_PE_SMA10_SMA30_2020,2020-03-27,Buy,NIFTY,50,CE,8800,2020-04-01,14:20:15,341.05,15:15:00,270.85
117,CE_PE_SMA10_SMA30_2020,2020-03-30,Buy,NIFTY,50,PE,8400,2020-04-01,13:08:30,302.4,15:15:00,297.6
118,CE_PE_SMA10_SMA30_2020,2020-03-31,Buy,NIFTY,50,CE,8400,2020-04-01,09:45:05,157.95,15:15:00,253.0
119,CE_PE_SMA10_SMA30_2020,2020-04-01,Buy,NIFTY,50,PE,8500,2020-04-01,09:20:55,105.65,15:15:00,250.5
120,CE_PE_SMA10_SMA30_2020,2020-04-03,Buy,NIFTY,50,PE,8100,2020-04-09,09:33:00,251.7,13:36:00,199.0
121,CE_PE_SMA10_SMA30_2020,2020-04-03,Buy,NIFTY,50,CE,8200,2020-04-09,13:36:00,176.5,14:31:30,125.95
122,CE_PE_SMA10_SMA30_2020,2020-04-03,Buy,NIFTY,50,PE,8100,2020-04-09,14:31:30,230.05,15:15:00,226.2
123,CE_PE_SMA10_SMA30_2020,2020-04-07,Buy,NIFTY,50,CE,8500,2020-04-09,09:37:35,102.8,15:15:00,407.75
124,CE_PE_SMA10_SMA30_2020,2020-04-08,Buy,NIFTY,50,PE,8800,2020-04-09,12:48:35,157.85,15:15:00,172.3
125,CE_PE_SMA10_SMA30_2020,2020-04-09,Buy,NIFTY,50,CE,9000,2020-04-09,09:21:05,76.5,14:21:25,34.55
126,CE_PE_SMA10_SMA30_2020,2020-04-09,Buy,NIFTY,50,PE,9000,2020-04-09,14:21:25,27.3,15:15:00,0.2
127,CE_PE_SMA10_SMA30_2020,2020-04-13,Buy,NIFTY,50,PE,8900,2020-04-16,09:44:55,214.5,11:36:20,151.2
128,CE_PE_SMA10_SMA30_2020,2020-04-13,Buy,NIFTY,50,CE,9000,2020-04-16,11:36:20,204.4,13:15:00,173.6
129,CE_PE_SMA10_SMA30_2020,2020-04-13,Buy,NIFTY,50,PE,9000,2020-04-16,13:15:00,219.2,15:05:30,190.15
130,CE_PE_SMA10_SMA30_2020,2020-04-13,Buy,NIFTY,50,CE,9000,2020-04-16,15:05:30,182.75,15:15:00,177.05
131,CE_PE_SMA10_SMA30_2020,2020-04-15,Buy,NIFTY,50,PE,9200,2020-04-16,11:56:25,135.95,15:15:00,300.8
132,CE_PE_SMA10_SMA30_2020,2020-04-16,Buy,NIFTY,50,CE,9000,2020-04-16,10:30:00,36.4,15:15:00,1.65
133,CE_PE_SMA10_SMA30_2020,2020-04-17,Buy,NIFTY,50,CE,9300,2020-04-23,09:30:00,207.9,11:38:25,144.0
134,CE_PE_SMA10_SMA30_2020,2020-04-17,Buy,NIFTY,50,PE,9200,2020-04-23,11:38:25,218.75,14:06:30,200.15
135,CE_PE_SMA10_SMA30_2020,2020-04-17,Buy,NIFTY,50,CE,9200,2020-04-23,14:06:30,180.85,15:15:00,235.7
136,CE_PE_SMA10_SMA30_2020,2020-04-20,Buy,NIFTY,50,CE,9300,2020-04-23,10:56:10,159.0,11:24:50,129.8
137,CE_PE_SMA10_SMA30_2020,2020-04-20,Buy,NIFTY,50,PE,9300,2020-04-23,11:24:50,189.0,14:18:00,167.5
138,CE_PE_SMA10_SMA30_2020,2020-04-20,Buy,NIFTY,50,CE,9300,2020-04-23,14:18:00,139.0,15:15:00,124.1
139,CE_PE_SMA10_SMA30_2020,2020-04-21,Buy,NIFTY,50,PE,9000,2020-04-23,09:21:20,136.05,15:15:00,151.5
140,CE_PE_SMA10_SMA30_2020,2020-04-22,Buy,NIFTY,50,CE,9000,2020-04-23,10:41:00,129.35,15:15:00,198.25
141,CE_PE_SMA10_SMA30_2020,2020-04-23,Buy,NIFTY,50,PE,9200,2020-04-23,13:36:10,16.0,14:40:20,0.75
142,CE_PE_SMA10_SMA30_2020,2020-04-23,Buy,NIFTY,50,CE,9300,2020-04-23,14:40:20,17.8,15:15:00,13.0
143,CE_PE_SMA10_SMA30_2020,2020-04-24,Buy,NIFTY,50,PE,9100,2020-04-30,09:30:05,149.55,11:50:00,134.25
144,CE_PE_SMA10_SMA30_2020,2020-04-24,Buy,NIFTY,50,CE,9200,2020-04-30,11:50:00,150.75,14:18:30,129.8
145,CE_PE_SMA10_SMA30_2020,2020-04-24,Buy,NIFTY,50,PE,9100,2020-04-30,14:18:30,144.2,15:15:00,140.3
146,CE_PE_SMA10_SMA30_2020,2020-04-27,Buy,NIFTY,50,CE,9300,2020-04-30,09:30:20,142.25,12:00:20,144.05
147,CE_PE_SMA10_SMA30_2020,2020-04-27,Buy,NIFTY,50,PE,9300,2020-04-30,12:00:20,126.0,15:15:00,124.2
148,CE_PE_SMA10_SMA30_2020,2020-04-28,Buy,NIFTY,50,CE,9300,2020-04-30,11:25:15,111.0,15:15:00,146.75
149,CE_PE_SMA10_SMA30_2020,2020-04-30,Buy,NIFTY,50,PE,9800,2020-04-30,14:57:45,38.0,15:13:15,0.35
150,CE_PE_SMA10_SMA30_2020,2020-04-30,Buy,NIFTY,50,CE,9900,2020-04-30,15:13:15,0.65,15:15:00,0.45
151,CE_PE_SMA10_SMA30_2020,2020-05-04,Buy,NIFTY,50,PE,9400,2020-05-07,09:44:00,179.45,15:15:00,248.9
152,CE_PE_SMA10_SMA30_2020,2020-05-05,Buy,NIFTY,50,CE,9400,2020-05-07,13:26:15,122.5,14:28:20,79.1
153,CE_PE_SMA10_SMA30_2020,2020-05-05,Buy,NIFTY,50,PE,9300,2020-05-07,14:28:20,151.8,15:15:00,193.2
154,CE_PE_SMA10_SMA30_2020,2020-05-06,Buy,NIFTY,50,CE,9300,2020-05-07,10:26:15,108.2,12:56:35,95.2
155,CE_PE_SMA10_SMA30_2020,2020-05-06,Buy,NIFTY,50,PE,9300,2020-05-07,12:56:35,99.8,15:15:00,103.2
156,CE_PE_SMA10_SMA30_2020,2020-05-07,Buy,NIFTY,50,CE,9200,2020-05-07,13:08:30,45.1,14:05:20,22.7
157,CE_PE_SMA10_SMA30_2020,2020-05-07,Buy,NIFTY,50,PE,9200,2020-05-07,14:05:20,24.8,15:15:00,2.55
158,CE_PE_SMA10_SMA30_2020,2020-05-08,Buy,NIFTY,50,PE,9300,2020-05-14,12:20:00,158.8,15:15:00,193.1
159,CE_PE_SMA10_SMA30_2020,2020-05-11,Buy,NIFTY,50,CE,9400,2020-05-14,09:30:50,120.95,11:30:00,86.55
160,CE_PE_SMA10_SMA30_2020,2020-05-11,Buy,NIFTY,50,PE,9300,2020-05-14,11:30:00,114.65,15:15:00,163.0
161,CE_PE_SMA10_SMA30_2020,2020-05-12,Buy,NIFTY,50,CE,9100,2020-05-14,13:00:05,112.95,15:15:00,161.25
162,CE_PE_SMA10_SMA30_2020,2020-05-13,Buy,NIFTY,50,PE,9400,2020-05-14,12:45:00,114.4,14:05:20,86.5
163,CE_PE_SMA10_SMA30_2020,2020-05-13,Buy,NIFTY,50,CE,9400,2020-05-14,14:05:20,126.7,15:15:00,108.35
164,CE_PE_SMA10_SMA30_2020,2020-05-14,Buy,NIFTY,50,CE,9200,2020-05-14,13:10:00,44.15,13:47:55,12.85
165,CE_PE_SMA10_SMA30_2020,2020-05-14,Buy,NIFTY,50,PE,9200,2020-05-14,13:47:55,29.45,15:15:00,57.5
166,CE_PE_SMA10_SMA30_2020,2020-05-15,Buy,NIFTY,50,CE,9100,2020-05-21,12:31:05,172.95,15:15:00,186.1
167,CE_PE_SMA10_SMA30_2020,2020-05-18,Buy,NIFTY,50,PE,9100,2020-05-21,09:25:20,173.55,12:45:05,275.5
168,CE_PE_SMA10_SMA30_2020,2020-05-18,Buy,NIFTY,50,CE,8900,2020-05-21,12:45:05,146.15,14:46:05,122.1
169,CE_PE_SMA10_SMA30_2020,2020-05-18,Buy,NIFTY,50,PE,8900,2020-05-21,14:46:05,175.85,15:15:00,183.0
170,CE_PE_SMA10_SMA30_2020,2020-05-19,Buy,NIFTY,50,CE,8900,2020-05-21,09:45:15,151.5,12:55:00,151.2
171,CE_PE_SMA10_SMA30_2020,2020-05-19,Buy,NIFTY,50,PE,9000,2020-05-21,12:55:00,137.15,15:15:00,173.6
172,CE_PE_SMA10_SMA30_2020,2020-05-20,Buy,NIFTY,50,CE,9000,2020-05-21,09:53:15,75.95,15:15:00,95.0
173,CE_PE_SMA10_SMA30_2020,2020-05-21,Buy,NIFTY,50,CE,9200,2020-05-21,13:15:40,6.5,14:24:35,0.6
174,CE_PE_SMA10_SMA30_2020,2020-05-21,Buy,NIFTY,50,PE,9100,2020-05-21,14:24:35,14.4,15:15:00,0.3
175,CE_PE_SMA10_SMA30_2020,2020-05-22,Buy,NIFTY,50,CE,9000,2020-05-28,14:13:00,130.5,15:15:00,125.0
176,CE_PE_SMA10_SMA30_2020,2020-05-26,Buy,NIFTY,50,PE,9100,2020-05-28,11:25:00,90.6,15:15:00,127.9
177,CE_PE_SMA10_SMA30_2020,2020-05-27,Buy,NIFTY,50,CE,9100,2020-05-28,10:41:00,47.1,15:15:00,224.2
178,CE_PE_SMA10_SMA30_2020,2020-05-28,Buy,NIFTY,50,CE,9500,2020-05-28,14:59:50,2.4,15:15:00,0.35
179,CE_PE_SMA10_SMA30_2020,2020-05-29,Buy,NIFTY,50,CE,9400,2020-06-04,11:05:50,156.4,15:15:00,188.85
180,CE_PE_SMA10_SMA30_2020,2020-06-01,Buy,NIFTY,50,PE,9800,2020-06-04,14:05:15,133.75,15:15:00,113.95
181,CE_PE_SMA10_SMA30_2020,2020-06-02,Buy,NIFTY,50,CE,9900,2020-06-04,12:04:10,87.95,15:15:00,118.15
182,CE_PE_SMA10_SMA30_2020,2020-06-04,Buy,NIFTY,50,CE,10000,2020-06-04,14:04:30,35.8,15:15:00,20.95
183,CE_PE_SMA10_SMA30_2020,2020-06-05,Buy,NIFTY,50,CE,10100,2020-06-11,12:04:30,147.3,15:15:00,151.6
184,CE_PE_SMA10_SMA30_2020,2020-06-08,Buy,NIFTY,50,PE,10200,2020-06-11,12:35:10,106.8,15:15:00,132.0
185,CE_PE_SMA10_SMA30_2020,2020-06-09,Buy,NIFTY,50,CE,10200,2020-06-11,10:05:10,125.0,12:52:15,101.05
186,CE_PE_SMA10_SMA30_2020,2020-06-09,Buy,NIFTY,50,PE,10200,2020-06-11,12:52:15,90.35,15:15:00,192.65
187,CE_PE_SMA10_SMA30_2020,2020-06-10,Buy,NIFTY,50,CE,10100,2020-06-11,09:55:30,70.55,12:00:00,61.65
188,CE_PE_SMA10_SMA30_2020,2020-06-10,Buy,NIFTY,50,PE,10100,2020-06-11,12:00:00,98.7,15:16:50,46.65
189,CE_PE_SMA10_SMA30_2020,2020-06-10,Buy,NIFTY,50,CE,10100,2020-06-11,15:16:50,94.8,15:15:00,78.55
