,Strategy,Date,Transaction,Symbol,Qty,Option,Strike,ExpiryDt,EnTime,BPrice,ExTime,SPrice
18,CE_PE_SMA10_SMA30_2019,2019-03-19,Buy,NIFTY,50,CE,11500,2019-03-20,13:46:20,32.6,15:15:00,52.95
19,CE_PE_SMA10_SMA30_2019,2019-03-20,Buy,NIFTY,50,PE,11600,2019-03-20,12:05:25,60.0,14:11:00,56.1
20,CE_PE_SMA10_SMA30_2019,2019-03-20,Buy,NIFTY,50,CE,11600,2019-03-20,14:11:00,0.55,15:15:00,0.05
21,CE_PE_SMA10_SMA30_2019,2019-03-22,Buy,NIFTY,50,CE,11600,2019-03-28,09:42:00,64.4,14:06:25,28.6
22,CE_PE_SMA10_SMA30_2019,2019-03-22,Buy,NIFTY,50,PE,11500,2019-03-28,14:06:25,72.3,15:15:00,82.35
23,CE_PE_SMA10_SMA30_2019,2019-03-26,Buy,NIFTY,50,PE,11400,2019-03-28,11:30:55,56.4,13:10:45,51.6
24,CE_PE_SMA10_SMA30_2019,2019-03-26,Buy,NIFTY,50,CE,11400,2019-03-28,13:10:45,40.7,15:15:00,120.1
25,CE_PE_SMA10_SMA30_2019,2019-03-27,Buy,NIFTY,50,PE,11500,2019-03-28,11:55:10,33.65,15:15:00,55.15
26,CE_PE_SMA10_SMA30_2019,2019-03-28,Buy,NIFTY,50,CE,11500,2019-03-28,09:51:10,24.3,15:15:00,60.25
27,CE_PE_SMA10_SMA30_2019,2019-03-29,Buy,NIFTY,50,CE,11700,2019-04-04,12:40:25,59.8,15:15:00,57.8
28,CE_PE_SMA10_SMA30_2019,2019-04-02,Buy,NIFTY,50,CE,11800,2019-04-04,11:29:55,19.85,14:15:00,14.75
29,CE_PE_SMA10_SMA30_2019,2019-04-02,Buy,NIFTY,50,PE,11700,2019-04-04,14:15:00,70.25,15:15:00,49.25
30,CE_PE_SMA10_SMA30_2019,2019-04-03,Buy,NIFTY,50,CE,11800,2019-04-04,13:15:00,27.6,14:08:15,15.75
31,CE_PE_SMA10_SMA30_2019,2019-04-03,Buy,NIFTY,50,PE,11800,2019-04-04,14:08:15,77.2,15:15:00,131.65
32,CE_PE_SMA10_SMA30_2019,2019-04-04,Buy,NIFTY,50,CE,11700,2019-04-04,11:38:25,10.8,12:07:00,2.2
33,CE_PE_SMA10_SMA30_2019,2019-04-04,Buy,NIFTY,50,PE,11700,2019-04-04,12:07:00,77.1,13:34:20,36.75
34,CE_PE_SMA10_SMA30_2019,2019-04-04,Buy,NIFTY,50,CE,11700,2019-04-04,13:34:20,2.7,14:16:20,0.25
35,CE_PE_SMA10_SMA30_2019,2019-04-04,Buy,NIFTY,50,PE,11700,2019-04-04,14:16:20,88.35,15:15:00,103.0
36,CE_PE_SMA10_SMA30_2019,2019-04-05,Buy,NIFTY,50,CE,11700,2019-04-11,10:07:55,58.95,11:25:35,43.4
37,CE_PE_SMA10_SMA30_2019,2019-04-05,Buy,NIFTY,50,PE,11700,2019-04-11,11:25:35,104.4,12:50:00,87.75
38,CE_PE_SMA10_SMA30_2019,2019-04-05,Buy,NIFTY,50,CE,11700,2019-04-11,12:50:00,49.5,12:55:00,44.6
39,CE_PE_SMA10_SMA30_2019,2019-04-05,Buy,NIFTY,50,PE,11700,2019-04-11,12:55:00,95.0,13:15:05,91.0
40,CE_PE_SMA10_SMA30_2019,2019-04-05,Buy,NIFTY,50,CE,11700,2019-04-11,13:15:05,47.55,15:15:00,53.4
41,CE_PE_SMA10_SMA30_2019,2019-04-08,Buy,NIFTY,50,PE,11700,2019-04-11,10:15:00,78.5,15:15:00,106.4
42,CE_PE_SMA10_SMA30_2019,2019-04-09,Buy,NIFTY,50,PE,11700,2019-04-11,11:05:10,124.05,13:54:20,98.4
43,CE_PE_SMA10_SMA30_2019,2019-04-09,Buy,NIFTY,50,CE,11700,2019-04-11,13:54:20,23.85,15:15:00,39.25
44,CE_PE_SMA10_SMA30_2019,2019-04-10,Buy,NIFTY,50,PE,11700,2019-04-11,10:42:25,54.0,13:00:00,43.95
45,CE_PE_SMA10_SMA30_2019,2019-04-10,Buy,NIFTY,50,CE,11700,2019-04-11,13:00:00,33.3,13:57:25,10.5
46,CE_PE_SMA10_SMA30_2019,2019-04-10,Buy,NIFTY,50,PE,11700,2019-04-11,13:57:25,96.0,15:15:00,97.3
47,CE_PE_SMA10_SMA30_2019,2019-04-11,Buy,NIFTY,50,CE,11700,2019-04-11,13:06:55,0.6,13:40:00,0.2
48,CE_PE_SMA10_SMA30_2019,2019-04-11,Buy,NIFTY,50,PE,11600,2019-04-11,13:40:00,41.15,15:00:50,9.4
49,CE_PE_SMA10_SMA30_2019,2019-04-11,Buy,NIFTY,50,CE,11700,2019-04-11,15:00:50,0.1,15:15:00,0.05
50,CE_PE_SMA10_SMA30_2019,2019-04-12,Buy,NIFTY,50,PE,11700,2019-04-18,11:04:25,107.9,13:31:55,101.0
51,CE_PE_SMA10_SMA30_2019,2019-04-12,Buy,NIFTY,50,CE,11700,2019-04-18,13:31:55,34.4,15:15:00,51.35
52,CE_PE_SMA10_SMA30_2019,2019-04-15,Buy,NIFTY,50,CE,11700,2019-04-18,10:45:15,45.0,15:15:00,44.05
53,CE_PE_SMA10_SMA30_2019,2019-04-16,Buy,NIFTY,50,CE,11800,2019-04-18,13:11:20,33.9,15:15:00,21.4
54,CE_PE_SMA10_SMA30_2019,2019-04-22,Buy,NIFTY,50,PE,11700,2019-04-25,09:20:05,63.6,15:15:00,103.7
55,CE_PE_SMA10_SMA30_2019,2019-04-23,Buy,NIFTY,50,CE,11600,2019-04-25,11:59:00,75.0,15:00:00,43.0
56,CE_PE_SMA10_SMA30_2019,2019-04-23,Buy,NIFTY,50,PE,11600,2019-04-25,15:00:00,50.15,15:15:00,48.0
57,CE_PE_SMA10_SMA30_2019,2019-04-24,Buy,NIFTY,50,CE,11600,2019-04-25,10:35:10,42.9,15:15:00,139.95
58,CE_PE_SMA10_SMA30_2019,2019-04-25,Buy,NIFTY,50,PE,11700,2019-04-25,13:22:20,4.6,15:15:00,57.55
59,CE_PE_SMA10_SMA30_2019,2019-04-26,Buy,NIFTY,50,CE,11700,2019-05-02,09:50:15,45.65,15:15:00,64.7
60,CE_PE_SMA10_SMA30_2019,2019-04-30,Buy,NIFTY,50,PE,11800,2019-05-02,09:45:25,109.9,12:42:10,96.2
61,CE_PE_SMA10_SMA30_2019,2019-04-30,Buy,NIFTY,50,CE,11800,2019-05-02,12:42:10,12.9,13:40:50,10.6
62,CE_PE_SMA10_SMA30_2019,2019-04-30,Buy,NIFTY,50,PE,11800,2019-05-02,13:40:50,111.75,14:56:00,95.15
63,CE_PE_SMA10_SMA30_2019,2019-04-30,Buy,NIFTY,50,CE,11800,2019-05-02,14:56:00,9.0,15:15:00,12.15
64,CE_PE_SMA10_SMA30_2019,2019-05-02,Buy,NIFTY,50,PE,11800,2019-05-02,12:56:15,61.3,14:15:00,20.85
65,CE_PE_SMA10_SMA30_2019,2019-05-02,Buy,NIFTY,50,CE,11800,2019-05-02,14:15:00,5.4,15:15:00,0.05
66,CE_PE_SMA10_SMA30_2019,2019-05-03,Buy,NIFTY,50,CE,11800,2019-05-09,10:15:00,47.05,11:58:15,42.75
67,CE_PE_SMA10_SMA30_2019,2019-05-03,Buy,NIFTY,50,PE,11800,2019-05-09,11:58:15,92.85,14:00:05,75.65
68,CE_PE_SMA10_SMA30_2019,2019-05-03,Buy,NIFTY,50,CE,11800,2019-05-09,14:00:05,50.1,14:50:35,38.3
69,CE_PE_SMA10_SMA30_2019,2019-05-03,Buy,NIFTY,50,PE,11800,2019-05-09,14:50:35,91.7,15:15:00,99.7
70,CE_PE_SMA10_SMA30_2019,2019-05-06,Buy,NIFTY,50,CE,11700,2019-05-09,11:49:20,32.85,12:00:05,31.9
71,CE_PE_SMA10_SMA30_2019,2019-05-06,Buy,NIFTY,50,PE,11700,2019-05-09,12:00:05,98.55,12:20:25,93.05
72,CE_PE_SMA10_SMA30_2019,2019-05-06,Buy,NIFTY,50,CE,11700,2019-05-09,12:20:25,34.55,13:32:35,31.2
73,CE_PE_SMA10_SMA30_2019,2019-05-06,Buy,NIFTY,50,PE,11700,2019-05-09,13:32:35,104.0,15:15:00,103.95
74,CE_PE_SMA10_SMA30_2019,2019-05-07,Buy,NIFTY,50,CE,11700,2019-05-09,12:01:00,32.2,13:59:55,16.95
75,CE_PE_SMA10_SMA30_2019,2019-05-07,Buy,NIFTY,50,PE,11600,2019-05-09,13:59:55,52.0,15:15:00,112.25
76,CE_PE_SMA10_SMA30_2019,2019-05-08,Buy,NIFTY,50,PE,11500,2019-05-09,13:20:00,98.05,13:28:00,76.4
77,CE_PE_SMA10_SMA30_2019,2019-05-08,Buy,NIFTY,50,CE,11500,2019-05-09,13:28:00,28.45,14:43:20,14.45
78,CE_PE_SMA10_SMA30_2019,2019-05-08,Buy,NIFTY,50,PE,11500,2019-05-09,14:43:20,94.5,15:15:00,129.9
79,CE_PE_SMA10_SMA30_2019,2019-05-09,Buy,NIFTY,50,PE,11400,2019-05-09,12:01:25,84.75,14:45:00,55.5
80,CE_PE_SMA10_SMA30_2019,2019-05-09,Buy,NIFTY,50,CE,11400,2019-05-09,14:45:00,1.6,15:15:00,0.05
81,CE_PE_SMA10_SMA30_2019,2019-05-10,Buy,NIFTY,50,CE,11300,2019-05-16,11:05:00,113.35,13:28:10,101.3
82,CE_PE_SMA10_SMA30_2019,2019-05-10,Buy,NIFTY,50,PE,11300,2019-05-16,13:28:10,92.2,14:45:05,75.55
83,CE_PE_SMA10_SMA30_2019,2019-05-10,Buy,NIFTY,50,CE,11300,2019-05-16,14:45:05,115.85,15:15:00,99.6
84,CE_PE_SMA10_SMA30_2019,2019-05-13,Buy,NIFTY,50,PE,11300,2019-05-16,12:05:40,97.0,14:45:00,99.0
85,CE_PE_SMA10_SMA30_2019,2019-05-13,Buy,NIFTY,50,CE,11300,2019-05-16,14:45:00,63.9,15:03:30,38.05
86,CE_PE_SMA10_SMA30_2019,2019-05-13,Buy,NIFTY,50,PE,11200,2019-05-16,15:03:30,90.1,15:15:00,108.6
87,CE_PE_SMA10_SMA30_2019,2019-05-14,Buy,NIFTY,50,CE,11200,2019-05-16,12:50:40,51.2,15:15:00,85.45
88,CE_PE_SMA10_SMA30_2019,2019-05-15,Buy,NIFTY,50,PE,11300,2019-05-16,12:19:55,81.25,14:20:00,69.45
89,CE_PE_SMA10_SMA30_2019,2019-05-15,Buy,NIFTY,50,CE,11300,2019-05-16,14:20:00,29.35,15:00:15,13.6
90,CE_PE_SMA10_SMA30_2019,2019-05-15,Buy,NIFTY,50,PE,11200,2019-05-16,15:00:15,49.25,15:15:00,65.7
91,CE_PE_SMA10_SMA30_2019,2019-05-16,Buy,NIFTY,50,CE,11200,2019-05-16,12:00:00,16.9,15:15:00,39.8
92,CE_PE_SMA10_SMA30_2019,2019-05-21,Buy,NIFTY,50,PE,11800,2019-05-23,12:39:50,198.6,15:15:00,240.45
93,CE_PE_SMA10_SMA30_2019,2019-05-22,Buy,NIFTY,50,CE,11800,2019-05-23,09:43:10,187.8,11:45:30,191.6
94,CE_PE_SMA10_SMA30_2019,2019-05-22,Buy,NIFTY,50,PE,11700,2019-05-23,11:45:30,193.65,13:50:00,170.2
95,CE_PE_SMA10_SMA30_2019,2019-05-22,Buy,NIFTY,50,CE,11800,2019-05-23,13:50:00,211.75,15:15:00,187.35
96,CE_PE_SMA10_SMA30_2019,2019-05-23,Buy,NIFTY,50,CE,11900,2019-05-23,09:20:00,167.0,11:35:05,73.45
97,CE_PE_SMA10_SMA30_2019,2019-05-23,Buy,NIFTY,50,PE,11900,2019-05-23,11:35:05,77.85,15:15:00,242.25
98,CE_PE_SMA10_SMA30_2019,2019-05-24,Buy,NIFTY,50,CE,11700,2019-05-30,11:05:50,109.1,15:15:00,198.35
99,CE_PE_SMA10_SMA30_2019,2019-05-28,Buy,NIFTY,50,PE,11900,2019-05-30,12:26:50,64.45,15:04:50,39.0
100,CE_PE_SMA10_SMA30_2019,2019-05-28,Buy,NIFTY,50,CE,11900,2019-05-30,15:04:50,76.95,15:15:00,78.75
101,CE_PE_SMA10_SMA30_2019,2019-05-29,Buy,NIFTY,50,PE,11900,2019-05-30,10:11:30,46.85,15:15:00,55.15
102,CE_PE_SMA10_SMA30_2019,2019-05-30,Buy,NIFTY,50,CE,11900,2019-05-30,09:46:05,31.0,15:15:00,37.5
103,CE_PE_SMA10_SMA30_2019,2019-05-31,Buy,NIFTY,50,CE,12000,2019-06-06,09:21:35,79.9,11:45:50,74.5
104,CE_PE_SMA10_SMA30_2019,2019-05-31,Buy,NIFTY,50,PE,12000,2019-06-06,11:45:50,85.45,15:15:10,148.05
105,CE_PE_SMA10_SMA30_2019,2019-05-31,Buy,NIFTY,50,CE,11900,2019-06-06,15:15:10,69.5,15:15:00,69.1
106,CE_PE_SMA10_SMA30_2019,2019-06-04,Buy,NIFTY,50,PE,12100,2019-06-06,10:29:20,83.95,13:05:00,59.9
107,CE_PE_SMA10_SMA30_2019,2019-06-04,Buy,NIFTY,50,CE,12100,2019-06-06,13:05:00,40.8,14:51:35,19.35
108,CE_PE_SMA10_SMA30_2019,2019-06-04,Buy,NIFTY,50,PE,12100,2019-06-06,14:51:35,80.1,15:15:00,83.2
109,CE_PE_SMA10_SMA30_2019,2019-06-07,Buy,NIFTY,50,PE,11900,2019-06-13,12:16:05,108.7,12:45:25,87.35
110,CE_PE_SMA10_SMA30_2019,2019-06-07,Buy,NIFTY,50,CE,11900,2019-06-13,12:45:25,56.45,13:43:40,40.25
111,CE_PE_SMA10_SMA30_2019,2019-06-07,Buy,NIFTY,50,PE,11800,2019-06-13,13:43:40,64.7,14:27:50,44.8
112,CE_PE_SMA10_SMA30_2019,2019-06-07,Buy,NIFTY,50,CE,11900,2019-06-13,14:27:50,54.75,15:15:00,49.05
113,CE_PE_SMA10_SMA30_2019,2019-06-10,Buy,NIFTY,50,PE,11900,2019-06-13,11:31:35,52.15,15:00:05,50.65
114,CE_PE_SMA10_SMA30_2019,2019-06-10,Buy,NIFTY,50,CE,11900,2019-06-13,15:00:05,60.0,15:15:00,59.95
115,CE_PE_SMA10_SMA30_2019,2019-06-12,Buy,NIFTY,50,CE,11900,2019-06-13,13:03:20,34.8,15:15:00,28.15
116,CE_PE_SMA10_SMA30_2019,2019-06-13,Buy,NIFTY,50,PE,11900,2019-06-13,09:47:00,44.5,13:11:55,45.0
117,CE_PE_SMA10_SMA30_2019,2019-06-13,Buy,NIFTY,50,CE,11900,2019-06-13,13:11:55,3.25,15:15:00,10.4
118,CE_PE_SMA10_SMA30_2019,2019-06-14,Buy,NIFTY,50,PE,11900,2019-06-20,09:45:00,92.9,14:45:55,76.0
119,CE_PE_SMA10_SMA30_2019,2019-06-14,Buy,NIFTY,50,CE,11900,2019-06-20,14:45:55,51.45,15:15:00,31.35
120,CE_PE_SMA10_SMA30_2019,2019-06-14,Buy,NIFTY,50,PE,11800,2019-06-20,15:15:00,61.7,15:15:00,61.7
121,CE_PE_SMA10_SMA30_2019,2019-06-18,Buy,NIFTY,50,CE,11700,2019-06-20,11:24:10,58.6,14:49:55,38.0
122,CE_PE_SMA10_SMA30_2019,2019-06-18,Buy,NIFTY,50,PE,11700,2019-06-20,14:49:55,64.65,15:15:00,48.35
123,CE_PE_SMA10_SMA30_2019,2019-06-19,Buy,NIFTY,50,CE,11800,2019-06-20,09:28:05,35.0,11:34:50,19.25
124,CE_PE_SMA10_SMA30_2019,2019-06-19,Buy,NIFTY,50,PE,11800,2019-06-20,11:34:50,74.25,15:15:00,102.55
125,CE_PE_SMA10_SMA30_2019,2019-06-21,Buy,NIFTY,50,PE,11800,2019-06-27,10:33:50,81.2,13:24:50,70.45
126,CE_PE_SMA10_SMA30_2019,2019-06-21,Buy,NIFTY,50,CE,11800,2019-06-27,13:24:50,80.95,13:32:45,71.95
127,CE_PE_SMA10_SMA30_2019,2019-06-21,Buy,NIFTY,50,PE,11800,2019-06-27,13:32:45,80.0,15:15:00,95.9
128,CE_PE_SMA10_SMA30_2019,2019-06-24,Buy,NIFTY,50,CE,11700,2019-06-27,12:00:20,92.05,14:01:10,75.15
129,CE_PE_SMA10_SMA30_2019,2019-06-24,Buy,NIFTY,50,PE,11700,2019-06-27,14:01:10,61.5,15:15:00,60.75
130,CE_PE_SMA10_SMA30_2019,2019-06-25,Buy,NIFTY,50,CE,11700,2019-06-27,10:30:25,61.5,15:15:00,120.95
131,CE_PE_SMA10_SMA30_2019,2019-06-26,Buy,NIFTY,50,CE,11800,2019-06-27,11:57:55,58.0,15:15:00,77.25
132,CE_PE_SMA10_SMA30_2019,2019-06-27,Buy,NIFTY,50,PE,11900,2019-06-27,14:04:20,37.95,15:15:00,48.05
133,CE_PE_SMA10_SMA30_2019,2019-06-28,Buy,NIFTY,50,CE,11900,2019-07-04,09:47:00,63.2,11:17:20,46.55
134,CE_PE_SMA10_SMA30_2019,2019-06-28,Buy,NIFTY,50,PE,11900,2019-07-04,11:17:20,119.3,13:45:05,103.8
135,CE_PE_SMA10_SMA30_2019,2019-06-28,Buy,NIFTY,50,CE,11900,2019-07-04,13:45:05,57.4,14:10:05,48.05
136,CE_PE_SMA10_SMA30_2019,2019-06-28,Buy,NIFTY,50,PE,11900,2019-07-04,14:10:05,119.05,15:15:00,129.45
137,CE_PE_SMA10_SMA30_2019,2019-07-01,Buy,NIFTY,50,CE,11900,2019-07-04,11:07:55,54.7,13:40:10,52.0
138,CE_PE_SMA10_SMA30_2019,2019-07-01,Buy,NIFTY,50,PE,11900,2019-07-04,13:40:10,74.45,14:15:05,62.8
139,CE_PE_SMA10_SMA30_2019,2019-07-01,Buy,NIFTY,50,CE,11900,2019-07-04,14:15:05,58.75,15:15:00,48.0
140,CE_PE_SMA10_SMA30_2019,2019-07-02,Buy,NIFTY,50,CE,11900,2019-07-04,12:50:15,31.4,15:15:00,51.75
141,CE_PE_SMA10_SMA30_2019,2019-07-03,Buy,NIFTY,50,CE,12000,2019-07-04,12:55:20,13.9,15:16:20,6.45
142,CE_PE_SMA10_SMA30_2019,2019-07-03,Buy,NIFTY,50,PE,11900,2019-07-04,15:16:20,23.85,15:15:00,21.6
143,CE_PE_SMA10_SMA30_2019,2019-07-04,Buy,NIFTY,50,CE,12000,2019-07-04,10:55:10,6.2,13:25:50,1.75
144,CE_PE_SMA10_SMA30_2019,2019-07-04,Buy,NIFTY,50,PE,12000,2019-07-04,13:25:50,65.45,14:50:10,31.1
145,CE_PE_SMA10_SMA30_2019,2019-07-04,Buy,NIFTY,50,CE,12000,2019-07-04,14:50:10,1.85,15:15:00,0.1
146,CE_PE_SMA10_SMA30_2019,2019-07-05,Buy,NIFTY,50,PE,11900,2019-07-11,11:39:10,78.6,15:15:00,124.45
147,CE_PE_SMA10_SMA30_2019,2019-07-09,Buy,NIFTY,50,CE,11600,2019-07-11,11:39:00,37.35,13:30:00,25.95
148,CE_PE_SMA10_SMA30_2019,2019-07-09,Buy,NIFTY,50,PE,11500,2019-07-11,13:30:00,36.7,15:15:00,26.85
149,CE_PE_SMA10_SMA30_2019,2019-07-10,Buy,NIFTY,50,PE,11500,2019-07-11,10:40:10,35.4,13:57:00,29.5
150,CE_PE_SMA10_SMA30_2019,2019-07-10,Buy,NIFTY,50,CE,11500,2019-07-11,13:57:00,45.25,15:17:05,25.4
151,CE_PE_SMA10_SMA30_2019,2019-07-10,Buy,NIFTY,50,PE,11500,2019-07-11,15:17:05,38.15,15:15:00,32.9
152,CE_PE_SMA10_SMA30_2019,2019-07-11,Buy,NIFTY,50,CE,11500,2019-07-11,09:49:55,55.9,15:15:00,77.85
153,CE_PE_SMA10_SMA30_2019,2019-07-12,Buy,NIFTY,50,PE,11600,2019-07-18,09:31:05,83.95,11:20:00,77.3
154,CE_PE_SMA10_SMA30_2019,2019-07-12,Buy,NIFTY,50,CE,11600,2019-07-18,11:20:00,49.35,15:05:20,31.35
155,CE_PE_SMA10_SMA30_2019,2019-07-12,Buy,NIFTY,50,PE,11500,2019-07-18,15:05:20,41.55,15:15:00,42.0
156,CE_PE_SMA10_SMA30_2019,2019-07-15,Buy,NIFTY,50,CE,11500,2019-07-18,12:56:55,79.9,15:15:00,92.45
157,CE_PE_SMA10_SMA30_2019,2019-07-16,Buy,NIFTY,50,CE,11600,2019-07-18,13:11:30,62.2,13:18:40,58.9
158,CE_PE_SMA10_SMA30_2019,2019-07-16,Buy,NIFTY,50,PE,11600,2019-07-18,13:18:40,32.55,14:15:00,19.5
159,CE_PE_SMA10_SMA30_2019,2019-07-16,Buy,NIFTY,50,CE,11700,2019-07-18,14:15:00,24.0,15:15:00,20.1
160,CE_PE_SMA10_SMA30_2019,2019-07-17,Buy,NIFTY,50,PE,11700,2019-07-18,12:45:15,40.3,15:15:00,33.05
161,CE_PE_SMA10_SMA30_2019,2019-07-18,Buy,NIFTY,50,PE,11600,2019-07-18,09:40:05,6.55,15:15:00,1.1
162,CE_PE_SMA10_SMA30_2019,2019-07-22,Buy,NIFTY,50,PE,11300,2019-07-25,11:55:55,45.5,14:07:00,38.15
163,CE_PE_SMA10_SMA30_2019,2019-07-22,Buy,NIFTY,50,CE,11400,2019-07-25,14:07:00,34.5,15:15:00,37.45
164,CE_PE_SMA10_SMA30_2019,2019-07-23,Buy,NIFTY,50,CE,11400,2019-07-25,12:39:50,33.75,14:36:25,17.7
165,CE_PE_SMA10_SMA30_2019,2019-07-23,Buy,NIFTY,50,PE,11300,2019-07-25,14:36:25,32.7,15:15:00,28.35
166,CE_PE_SMA10_SMA30_2019,2019-07-24,Buy,NIFTY,50,CE,11300,2019-07-25,12:25:35,21.7,15:15:00,19.0
167,CE_PE_SMA10_SMA30_2019,2019-07-25,Buy,NIFTY,50,CE,11300,2019-07-25,09:20:05,27.9,11:17:10,22.45
168,CE_PE_SMA10_SMA30_2019,2019-07-25,Buy,NIFTY,50,PE,11300,2019-07-25,11:17:10,18.5,14:23:10,27.45
169,CE_PE_SMA10_SMA30_2019,2019-07-25,Buy,NIFTY,50,CE,11300,2019-07-25,14:23:10,8.35,15:15:00,0.1
170,CE_PE_SMA10_SMA30_2019,2019-07-26,Buy,NIFTY,50,CE,11300,2019-08-01,10:47:55,54.6,13:30:00,61.15
171,CE_PE_SMA10_SMA30_2019,2019-07-26,Buy,NIFTY,50,PE,11300,2019-08-01,13:30:00,70.4,14:30:55,63.3
172,CE_PE_SMA10_SMA30_2019,2019-07-26,Buy,NIFTY,50,CE,11300,2019-08-01,14:30:55,62.0,15:15:00,58.85
173,CE_PE_SMA10_SMA30_2019,2019-07-29,Buy,NIFTY,50,PE,11300,2019-08-01,10:01:05,90.5,13:46:10,122.75
174,CE_PE_SMA10_SMA30_2019,2019-07-29,Buy,NIFTY,50,CE,11200,2019-08-01,13:46:10,60.0,15:15:00,57.25
175,CE_PE_SMA10_SMA30_2019,2019-07-30,Buy,NIFTY,50,CE,11300,2019-08-01,09:20:05,29.55,11:15:00,18.8
176,CE_PE_SMA10_SMA30_2019,2019-07-30,Buy,NIFTY,50,PE,11200,2019-08-01,11:15:00,43.7,13:03:00,43.9
177,CE_PE_SMA10_SMA30_2019,2019-07-30,Buy,NIFTY,50,CE,11200,2019-08-01,13:03:00,54.9,14:10:10,42.75
178,CE_PE_SMA10_SMA30_2019,2019-07-30,Buy,NIFTY,50,PE,11200,2019-08-01,14:10:10,50.35,15:15:00,128.5
179,CE_PE_SMA10_SMA30_2019,2019-07-31,Buy,NIFTY,50,CE,11100,2019-08-01,11:40:00,31.45,15:15:00,44.55
180,CE_PE_SMA10_SMA30_2019,2019-08-01,Buy,NIFTY,50,PE,11100,2019-08-01,09:41:05,50.2,15:15:00,101.4
181,CE_PE_SMA10_SMA30_2019,2019-08-02,Buy,NIFTY,50,PE,10900,2019-08-08,09:46:30,100.35,11:44:05,69.1
182,CE_PE_SMA10_SMA30_2019,2019-08-02,Buy,NIFTY,50,CE,11000,2019-08-08,11:44:05,63.8,15:15:00,99.5
183,CE_PE_SMA10_SMA30_2019,2019-08-05,Buy,NIFTY,50,PE,10900,2019-08-08,09:30:25,119.25,12:03:20,113.9
184,CE_PE_SMA10_SMA30_2019,2019-08-05,Buy,NIFTY,50,CE,10900,2019-08-08,12:03:20,82.35,15:15:00,73.85
185,CE_PE_SMA10_SMA30_2019,2019-08-06,Buy,NIFTY,50,CE,10900,2019-08-08,12:13:45,99.65,15:15:00,102.25
186,CE_PE_SMA10_SMA30_2019,2019-08-07,Buy,NIFTY,50,PE,10900,2019-08-08,09:23:20,61.75,11:45:50,31.65
187,CE_PE_SMA10_SMA30_2019,2019-08-07,Buy,NIFTY,50,CE,11000,2019-08-08,11:45:50,39.95,13:40:15,16.95
188,CE_PE_SMA10_SMA30_2019,2019-08-07,Buy,NIFTY,50,PE,10900,2019-08-08,13:40:15,47.45,15:15:00,63.25
189,CE_PE_SMA10_SMA30_2019,2019-08-08,Buy,NIFTY,50,CE,10900,2019-08-08,13:33:45,19.0,15:15:00,109.85
